input,answer
"'쇽'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅛ, ㄱ"
"'체'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅔ"
"'썁'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅑ, ㅂ"
"'뎬'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅖ, ㄴ"
"'돠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅘ"
"'멫'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅔ, ㅊ"
"'쯸'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅢ, ㄹ"
"'볨'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅖ, ㅁ"
"'떤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅓ, ㄴ"
"'놔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅘ"
"'즌'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅡ, ㄴ"
"'퐌'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅘ, ㄴ"
"'쥔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅟ, ㄴ"
"'퓽'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅠ, ㅇ"
"'욍'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅚ, ㅇ"
"'긻'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅣ, ㄼ"
"'솓'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅗ, ㄷ"
"'뉟'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅟ, ㄷ"
"'륐'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅟ, ㅆ"
"'릋'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅡ, ㅊ"
"'뭭'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅞ, ㄱ"
"'촛'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅗ, ㅅ"
"'윓'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅟ, ㅀ"
"'텁'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅓ, ㅂ"
"'쥼'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅠ, ㅁ"
"'음'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅡ, ㅁ"
"'벙'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅓ, ㅇ"
"'펩'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅔ, ㅂ"
"'기'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅣ"
"'쯩'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅡ, ㅇ"
"'왣'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅙ, ㄷ"
"'멎'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅓ, ㅈ"
"'둼'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅝ, ㅁ"
"'찌'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅣ"
"'쐰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅚ, ㄴ"
"'모'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅗ"
"'쌤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅐ, ㅁ"
"'껸'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅕ, ㄴ"
"'졤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅖ, ㅁ"
"'돱'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅘ, ㅂ"
"'끎'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅡ, ㄻ"
"'빋'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅣ, ㄷ"
"'쑝'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅛ, ㅇ"
"'뱍'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅑ, ㄱ"
"'욷'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅜ, ㄷ"
"'욜'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅛ, ㄹ"
"'읏'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅡ, ㅅ"
"'가'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅏ"
"'뿥'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅃ, ㅜ, ㅌ"
"'퍈'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅑ, ㄴ"
"'쫑'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅗ, ㅇ"
"'턈'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅑ, ㅁ"
"'붐'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅜ, ㅁ"
"'텐'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅔ, ㄴ"
"'왑'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅘ, ㅂ"
"'쪌'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅕ, ㄹ"
"'눔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅜ, ㅁ"
"'뉫'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅟ, ㅅ"
"'뫼'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅚ"
"'읎'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅡ, ㅄ"
"'맆'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅣ, ㅍ"
"'꿕'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅝ, ㄱ"
"'쏨'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅗ, ㅁ"
"'윅'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅟ, ㄱ"
"'젤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅔ, ㄹ"
"'슰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅡ, ㄽ"
"'묌'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅚ, ㅁ"
"'쮀'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅞ"
"'짛'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅣ, ㅎ"
"'멷'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅕ, ㄷ"
"'쭹'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅝ, ㅇ"
"'얀'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅑ, ㄴ"
"'룜'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅛ, ㅁ"
"'엣'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅔ, ㅅ"
"'껐'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅓ, ㅆ"
"'끟'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅡ, ㅎ"
"'띳'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅣ, ㅅ"
"'앨'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅐ, ㄹ"
"'톨'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅗ, ㄹ"
"'푬'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅛ, ㅁ"
"'씨'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅣ"
"'늠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅡ, ㅁ"
"'벱'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅔ, ㅂ"
"'끡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅢ, ㄱ"
"'뎔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅕ, ㄹ"
"'띡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅣ, ㄱ"
"'찡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅣ, ㅇ"
"'찰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅏ, ㄹ"
"'곽'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅘ, ㄱ"
"'잆'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅣ, ㅄ"
"'훔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅎ, ㅜ, ㅁ"
"'욉'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅚ, ㅂ"
"'뺍'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅃ, ㅐ, ㅂ"
"'왝'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅙ, ㄱ"
"'돞'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅗ, ㅍ"
"'녝'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅖ, ㄱ"
"'돡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅘ, ㄱ"
"'욤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅛ, ㅁ"
"'꾜'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅛ"
"'쐉'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅘ, ㅇ"
"'톺'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅗ, ㅍ"
"'얠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅒ, ㄹ"
"'륻'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅡ, ㄷ"
"'쭙'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅜ, ㅂ"
"'쳥'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅕ, ㅇ"
"'턚'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅒ, ㄶ"
"'쎰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅕ, ㅁ"
"'껑'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅓ, ㅇ"
"'싈'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅢ, ㄹ"
"'혻'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅎ, ㅗ, ㄳ"
"'빎'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅣ, ㄻ"
"'삷'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅏ, ㄼ"
"'꿎'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅜ, ㅈ"
"'쐿'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅚ, ㅅ"
"'소'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅗ"
"'잏'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅣ, ㅎ"
"'렏'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅔ, ㄷ"
"'엾'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅕ, ㅄ"
"'겱'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅕ, ㄺ"
"'롼'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅘ, ㄴ"
"'뚣'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅜ, ㄷ"
"'긺'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅣ, ㄻ"
"'춸'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅝ, ㄹ"
"'떠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅓ"
"'똬'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅘ"
"'퇬'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅙ, ㅆ"
"'뎓'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅕ, ㄷ"
"'폿'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅗ, ㅅ"
"'떴'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅓ, ㅆ"
"'단'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅏ, ㄴ"
"'셔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅕ"
"'맙'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅏ, ㅂ"
"'뵴'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅛ, ㅁ"
"'냅'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄴ, ㅐ, ㅂ"
"'쨍'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅐ, ㅇ"
"'콘'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅋ, ㅗ, ㄴ"
"'릍'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅡ, ㅌ"
"'쭊'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅜ, ㄲ"
"'뽣'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅃ, ㅘ, ㄷ"
"'깟'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅏ, ㅅ"
"'뀼'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅠ, ㅆ"
"'꿘'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅝ, ㄴ"
"'줄'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅜ, ㄹ"
"'쑵'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅜ, ㅂ"
"'뮊'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅟ, ㄲ"
"'촵'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅘ, ㅂ"
"'롹'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄹ, ㅘ, ㄱ"
"'섰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅓ, ㅆ"
"'읩'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅢ, ㅂ"
"'뭿'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅞ, ㅅ"
"'쏠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅗ, ㄹ"
"'촉'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅗ, ㄱ"
"'뭴'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅞ, ㄹ"
"'끳'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅢ, ㅅ"
"'맟'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅏ, ㅊ"
"'딱'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄸ, ㅏ, ㄱ"
"'둪'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅜ, ㅍ"
"'덤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅓ, ㅁ"
"'먕'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅑ, ㅇ"
"'생'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅐ, ㅇ"
"'봅'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅗ, ㅂ"
"'턻'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅓ, ㄼ"
"'윜'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅟ, ㅋ"
"'쩠'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅉ, ㅓ, ㅆ"
"'역'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅕ, ㄱ"
"'곗'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅖ, ㅅ"
"'돇'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅗ, ㄳ"
"'콰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅋ, ㅘ"
"'덫'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅓ, ㅊ"
"'깄'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅣ, ㅆ"
"'밞'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅏ, ㄻ"
"'쵔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅙ, ㅆ"
"'쥡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅟ, ㅂ"
"'퓃'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅞ, ㅅ"
"'끊'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅡ, ㄶ"
"'곹'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅗ, ㅌ"
"'츽'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅢ, ㄱ"
"'뷔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅟ"
"'걤'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅒ, ㅁ"
"'쓛'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅠ, ㄷ"
"'힏'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅎ, ㅣ, ㄷ"
"'뀡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅟ, ㅇ"
"'퇭'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅌ, ㅙ, ㅇ"
"'좓'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅘ, ㄷ"
"'솰'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅘ, ㄹ"
"'천'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅓ, ㄴ"
"'픳'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅢ, ㅅ"
"'졕'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅈ, ㅖ, ㄱ"
"'쉐'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅅ, ㅞ"
"'쒜'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅆ, ㅞ"
"'멉'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅁ, ㅓ, ㅂ"
"'됭'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄷ, ㅚ, ㅇ"
"'깡'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄲ, ㅏ, ㅇ"
"'파'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅍ, ㅏ"
"'겸'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㄱ, ㅕ, ㅁ"
"'췔'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅊ, ㅞ, ㄹ"
"'얻'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅓ, ㄷ"
"'밝'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅂ, ㅏ, ㄺ"
"'윗'의 초성, 중성, 종성(있는 경우)은 무엇인가요? 쉼표로 구분하세요.","ㅇ, ㅟ, ㅅ"
